Data File Name,2100 expert_High Sensitivity DNA Assay_DE13805071_2013-11-18_15-35-14.xad
Data File Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\data\2013-11-18
Date Created,"Monday, November 18, 2013 2:35:13 PM"
Date Last Modified,"Monday, November 18, 2013 4:45:26 PM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,CC1_H3K27ac_ChIP
Number of Events,2121
 
Time,Value
73.85,196.4112
73.9,195.2351
73.95,194.6904
74,194.9081
74.05,195.2446
74.1,196.0398
74.15,197.3302
74.2,197.9843
74.25,197.4185
74.3,196.596
74.35,196.0398
74.4,195.6555
74.45,195.1204
74.5,195.8026
74.55,197.0866
74.6,197.9555
74.65,198.397
74.7,197.6353
74.75,197.2477
74.8,197.0289
74.85,196.6993
74.9,197.9965
74.95,198.7338
75,198.9618
75.05,198.3839
75.1,197.7689
75.15,197.8308
75.2,198.3948
75.25,199.2298
75.3,199.5536
75.35,198.9147
75.4,197.9298
75.45,197.0165
75.5,196.7986
75.55,197.175
75.6,197.4857
75.65,197.4168
75.7,197.1078
75.75,197.0528
75.8,197.6276
75.85,198.5528
75.9,199.0765
75.95,199.0724
76,198.9807
76.05,198.8634
76.1,198.6395
76.15,198.8684
76.2,199.3489
76.25,199.7379
76.3,199.9672
76.35,199.8779
76.4,199.9012
76.45,198.9843
76.5,198.0518
76.55,198.5026
76.6,199.2148
76.65,199.4949
76.7,199.7117
76.75,199.9397
76.8,199.9388
76.85,199.9103
76.9,200.0151
76.95,199.4547
77,198.4714
77.05,198.6884
77.1,200.0753
77.15,201.4886
77.2,201.6616
77.25,201.0268
77.3,199.8984
77.35,199.6837
77.4,200.1822
77.45,201.4862
77.5,201.2714
77.55,200.3524
77.6,199.4278
77.65,199.4118
77.7,199.8361
77.75,199.2677
77.8,198.3353
77.85,197.506
77.9,196.8161
77.95,197.5643
78,199.2386
78.05,200.533
78.1,200.1839
78.15,198.509
78.2,197.3722
78.25,197.3827
78.3,197.7333
78.35,198.775
78.4,200.0908
78.45,200.7762
78.5,200.9317
78.55,200.1023
78.6,199.4495
78.65,198.6414
78.7,198.1347
78.75,198.7156
78.8,199.5031
78.85,200.194
78.9,199.5669
78.95,198.757
79,198.2236
79.05,197.5462
79.1,197.3974
79.15,197.5339
79.2,198.3236
79.25,198.6114
79.3,198.2987
79.35,197.8538
79.4,196.9126
79.45,196.2638
79.5,196.1223
79.55,197.0308
79.6,197.6835
79.65,198.1152
79.7,197.7073
79.75,196.5389
