Data File Name,2100 expert_High Sensitivity DNA Assay_DE13805071_2013-12-03_10-55-45.xad
Data File Path,C:\Users\Laura\Documents\ARTICLE\05_different cells\adipocytes mouse\shearing
Date Created,"Tuesday, December 03, 2013 9:55:45 AM"
Date Last Modified,"Tuesday, December 03, 2013 10:37:03 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,+
Number of Events,2121
 
Time,Value
69.65,48.41898
69.7,48.26703
69.75,48.38641
69.8,48.59551
69.85,48.63237
69.9,48.7537
69.95,48.49863
70,48.09837
70.05,47.72845
70.1,47.60532
70.15,47.96486
70.2,48.68873
70.25,49.12969
70.3,49.00787
70.35,48.3726
70.4,47.88377
70.45,47.74328
70.5,48.02932
70.55,48.22943
70.6,48.56064
70.65,48.37814
70.7,48.1213
70.75,47.54917
70.8,46.84645
70.85,46.45608
70.9,46.44165
70.95,46.91045
71,47.32069
71.05,47.88776
71.1,47.99031
71.15,47.74206
71.2,47.69524
71.25,47.56782
71.3,47.30272
71.35,47.56965
71.4,47.78697
71.45,47.92073
71.5,47.97107
71.55,47.75071
71.6,47.19189
71.65,46.4864
71.7,46.55492
71.75,46.59171
71.8,46.74124
71.85,47.22491
71.9,47.52446
71.95,47.61917
72,47.66732
72.05,47.73466
72.1,47.37745
72.15,46.82571
72.2,46.29831
72.25,46.10721
72.3,45.8437
72.35,45.76253
72.4,45.97285
72.45,46.40065
72.5,46.5372
72.55,46.50056
72.6,46.58199
72.65,46.26157
72.7,46.06456
72.75,46.2183
72.8,46.46504
72.85,46.23081
72.9,45.7116
72.95,45.28182
73,44.76544
73.05,44.63966
73.1,44.85375
73.15,45.0455
73.2,45.1939
73.25,45.35691
73.3,45.36273
73.35,45.63681
73.4,45.70303
73.45,45.54621
73.5,45.11617
73.55,44.88115
73.6,44.76665
73.65,44.52598
73.7,44.67637
73.75,44.94497
73.8,44.9118
73.85,44.40155
73.9,44.31039
73.95,44.09484
74,43.87782
74.05,44.07504
74.1,44.09314
74.15,44.14886
74.2,44.17402
74.25,44.2512
74.3,44.37414
74.35,44.39141
74.4,44.33078
74.45,44.27749
74.5,44.22902
74.55,43.90181
74.6,43.42609
74.65,43.08486
74.7,42.82084
74.75,42.76676
74.8,42.83785
74.85,42.42587
74.9,42.30054
74.95,42.66003
75,42.94319
75.05,43.22356
75.1,43.29583
75.15,43.18671
75.2,43.17377
75.25,42.99327
75.3,42.92157
75.35,43.03341
75.4,43.11187
75.45,43.08712
75.5,42.88688
75.55,42.61676
75.6,42.03114
75.65,41.97975
75.7,42.29305
75.75,42.4588
75.8,42.55832
75.85,42.4113
75.9,42.05487
75.95,41.78402
76,41.79416
76.05,41.7187
76.1,41.8569
76.15,42.08456
76.2,41.74971
76.25,41.18385
76.3,40.48568
76.35,39.88709
76.4,39.66008
76.45,40.05255
76.5,40.73172
76.55,41.21896
76.6,41.13813
76.65,40.53413
76.7,40.40441
76.75,40.30764
76.8,40.32964
76.85,39.9548
76.9,39.49832
76.95,39.26849
77,39.3197
77.05,39.50513
77.1,39.33834
77.15,39.08075
77.2,38.57993
77.25,38.3637
77.3,38.36574
77.35,38.32152
77.4,38.26112
77.45,38.28619
77.5,38.34153
77.55,38.28989
77.6,38.23378
77.65,38.12353
77.7,38.44743
77.75,38.32131
77.8,38.31463
77.85,38.06153
77.9,37.8132
77.95,37.52655
78,37.41234
78.05,37.68341
78.1,37.70539
78.15,37.12711
78.2,36.7639
78.25,36.78085
78.3,36.73765
78.35,36.86259
78.4,37.09189
78.45,37.14863
78.5,36.67066
78.55,36.42937
78.6,36.21811
78.65,35.8741
78.7,35.3568
78.75,34.90298
78.8,34.88159
78.85,35.10907
78.9,35.47735
78.95,35.68434
79,35.64466
79.05,35.3133
79.1,34.93805
79.15,34.85926
79.2,34.86451
79.25,34.51889
79.3,34.24514
79.35,34.15073
79.4,34.39577
