Data File Name,2100 expert_High Sensitivity DNA Assay_DE13805071_2013-12-03_10-55-45.xad
Data File Path,C:\Users\Laura\Documents\ARTICLE\05_different cells\adipocytes mouse\shearing
Date Created,"Tuesday, December 03, 2013 9:55:45 AM"
Date Last Modified,"Tuesday, December 03, 2013 10:37:03 AM"
Version Created,B.02.08.SI648
Version Last Modified,B.02.08.SI648
 
Assay Name,High Sensitivity DNA
Assay Path,C:\Program Files (x86)\Agilent\2100 bioanalyzer\2100 expert\assays\dsDNA
Assay Title,High Sensitivity DNA Assay
Assay Version,1.03
 
Number of Samples Run,11
 
Sample Name,-
Number of Events,2121
 
Time,Value
76.4,29.23136
76.45,29.38748
76.5,29.54894
76.55,29.45632
76.6,29.05951
76.65,28.73677
76.7,28.27339
76.75,27.87849
76.8,27.65606
76.85,28.17856
76.9,28.76392
76.95,28.87822
77,28.6151
77.05,28.27418
77.1,27.97495
77.15,27.66763
77.2,27.62449
77.25,27.50972
77.3,27.49701
77.35,27.11234
77.4,26.8018
77.45,26.53775
77.5,26.5568
77.55,26.61842
77.6,26.37473
77.65,26.24314
77.7,26.0757
77.75,25.89299
77.8,25.98336
77.85,25.89503
77.9,25.72761
77.95,25.54354
78,25.55208
78.05,25.54558
78.1,25.432
78.15,25.42859
78.2,25.05014
78.25,25.10339
78.3,24.83498
78.35,24.72911
78.4,24.57298
78.45,24.61782
78.5,24.76407
78.55,24.85957
78.6,24.88465
78.65,24.42978
78.7,24.43122
78.75,24.38384
78.8,24.65333
78.85,24.77126
78.9,24.49985
78.95,24.12481
79,24.20555
79.05,24.1095
79.1,23.66636
79.15,23.30404
79.2,23.02437
79.25,23.03916
79.3,23.30252
79.35,23.65265
79.4,23.48244
79.45,23.05717
79.5,22.82167
79.55,22.93794
79.6,23.4271
79.65,23.96757
79.7,24.26722
79.75,23.74882
79.8,22.88337
79.85,22.12519
79.9,21.64426
79.95,21.59868
80,21.85739
80.05,22.12571
80.1,22.0019
80.15,22.18694
80.2,22.26273
80.25,22.09508
80.3,21.60432
80.35,21.45071
80.4,21.2053
80.45,20.86922
80.5,20.86244
80.55,20.75516
80.6,20.67454
80.65,20.81042
80.7,21.1327
80.75,21.06701
80.8,20.85538
80.85,20.57485
80.9,20.47699
80.95,20.46733
81,20.37449
81.05,20.24362
81.1,20.05432
81.15,19.56751
81.2,18.93509
81.25,18.70233
81.3,18.477
81.35,18.56306
81.4,19.0155
81.45,19.29229
81.5,19.2036
81.55,19.04148
81.6,19.15362
81.65,19.01591
81.7,18.56054
81.75,18.25203
81.8,18.2361
81.85,18.29214
81.9,18.08897
81.95,18.0064
82,17.99822
82.05,17.92324
82.1,18.01188
82.15,18.18165
82.2,18.30973
82.25,17.89482
82.3,17.85306
82.35,17.84013
82.4,17.48542
82.45,17.27154
82.5,17.39519
82.55,17.65409
82.6,17.73059
82.65,17.65736
82.7,17.36246
82.75,16.67583
82.8,16.11861
82.85,15.77023
82.9,15.78799
82.95,16.02006
83,16.13098
83.05,16.14312
83.1,15.9914
83.15,15.94362
83.2,15.8376
83.25,15.789
83.3,15.89824
83.35,15.88019
83.4,15.97701
83.45,16.04883
83.5,16.26836
83.55,16.27253
83.6,15.72448
83.65,15.23292
83.7,14.85053
83.75,14.48633
83.8,14.29757
83.85,14.45874
83.9,14.36978
83.95,14.31187
84,14.28712
84.05,13.8449
84.1,13.41109
84.15,13.35953
84.2,13.63825
84.25,13.89181
84.3,14.06326
84.35,13.91099
84.4,13.53849
84.45,13.45361
84.5,13.53875
84.55,13.61989
84.6,13.42769
84.65,13.013
84.7,12.87363
84.75,12.84732
84.8,12.81353
84.85,12.75435
84.9,12.51417
84.95,12.44566
85,12.47976
85.05,12.52171
85.1,12.31511
85.15,12.02286
85.2,11.93181
85.25,11.85273
85.3,11.68002
85.35,11.19348
85.4,10.69398
85.45,10.5941
85.5,10.94944
85.55,11.20269
85.6,11.06189
85.65,10.66455
85.7,10.39815
85.75,10.38095
85.8,10.54308
85.85,10.61595
85.9,10.29325
85.95,10.04393
86,9.954719
86.05,10.057
86.1,10.20323
86.15,10.33755
86.2,10.30696
86.25,10.25568
86.3,10.04437
86.35,9.631963
86.4,9.089499
86.45,8.733605
86.5,8.997272
86.55,9.724866
86.6,10.04547
86.65,9.802835
86.7,9.234772
86.75,8.546937
86.8,8.16416
86.85,8.111239
86.9,8.064527
86.95,7.933366
87,8.214064
87.05,8.171339
87.1,8.093668
87.15,8.201923
87.2,8.247996
87.25,8.43955
87.3,8.90379
87.35,9.216806
87.4,8.603631
87.45,7.756634
87.5,7.0144
87.55,6.611491
87.6,6.795977
87.65,7.102391
87.7,7.138675
87.75,6.968496
87.8,7.093438
87.85,7.431118
87.9,7.639045
87.95,7.266514
88,6.77543
88.05,6.494006
88.1,6.609238
88.15,6.628098
88.2,6.343277
88.25,5.953965
88.3,5.635817
88.35,5.65813
88.4,6.00587
88.45,6.280601
88.5,5.973784
88.55,5.582301
88.6,5.415895
88.65,5.347943
88.7,5.543038
88.75,5.848735
88.8,5.777004
88.85,5.522118
88.9,5.550474
88.95,5.650448
89,5.703648
89.05,5.67728
89.1,5.312426
89.15,4.7246
89.2,4.299554
89.25,4.157736
89.3,4.212422
89.35,4.557292
89.4,4.880723
89.45,4.970982
89.5,4.89496
89.55,4.671761
89.6,4.268531
89.65,4.072765
89.7,3.923149
89.75,3.846648
89.8,3.600435
89.85,3.19846
89.9,3.066347
89.95,3.348359
90,3.870059
90.05,4.20125
90.1,4.070707
90.15,3.551864
90.2,3.084557
90.25,2.999664
90.3,3.27199
90.35,3.466121
90.4,3.415259
90.45,3.235574
90.5,3.016571
90.55,2.800416
90.6,2.963365
90.65,3.188231
90.7,2.873056
90.75,2.378081
90.8,1.92392
90.85,1.562963
90.9,1.537331
90.95,1.787467
91,2.065591
91.05,2.142895
91.1,2.26795
91.15,2.116401
91.2,1.792494
91.25,1.552363
91.3,1.376761
91.35,1.373423
91.4,1.450451
91.45,1.669554
91.5,1.443409
91.55,1.177844
91.6,1.103331
91.65,1.254022
91.7,1.479533
91.75,1.732147
91.8,1.908966
91.85,1.453427
91.9,0.9930609
91.95,0.5705164
92,0.3942188
92.05,0.5326635
92.1,0.8998966
92.15,1.141408
92.2,1.13356
92.25,1.056795
92.3,0.7888559
92.35,0.8246316
92.4,0.8644409
92.45,0.7551177
92.5,0.5402139
92.55,0.410783
92.6,0.3215219
92.65,0.2943632
92.7,0.4117022
92.75,0.3525784
92.8,0.3193176
92.85,0.2324864
92.9,0.1367623
92.95,-0.1162885
93,-0.2776402
93.05,-9.985986E-02
93.1,0.1333801
93.15,0.2680807
93.2,0.232167
93.25,-0.116959
93.3,-0.4156043
93.35,-0.495679
93.4,-0.3629656
93.45,-0.3095761
93.5,-0.2935083
93.55,-0.4192584
93.6,-0.6204488
93.65,-0.5167302
93.7,-0.4446165
93.75,-0.3338091
93.8,-0.5125313
93.85,-0.8193541
93.9,-1.038904
93.95,-1.177027
94,-1.220802
94.05,-1.180803
94.1,-0.9078028
94.15,-0.7059011
94.2,-0.7245166
94.25,-0.7574002
94.3,-0.8390601
94.35,-0.9435341
94.4,-0.9575179
94.45,-0.9530253
94.5,-1.251647
94.55,-1.492785
94.6,-1.296006
94.65,-1.146383
94.7,-1.123615
94.75,-1.229867
94.8,-1.384952
94.85,-1.476828
94.9,-1.249212
94.95,-1.220119
95,-1.310215
95.05,-1.377901
95.1,-1.518952
95.15,-1.626521
95.2,-1.500863
95.25,-1.41189
95.3,-1.404037
95.35,-1.297107
95.4,-1.259237
95.45,-1.329212
95.5,-1.549449
95.55,-1.553944
95.6,-1.495323
95.65,-1.387379
95.7,-1.370612
95.75,-1.501347
95.8,-1.777412
95.85,-1.99396
95.9,-1.851918
95.95,-1.837341
96,-1.931253
96.05,-2.201442
96.1,-2.443027
96.15,-2.444443
96.2,-2.332741
96.25,-2.138653
96.3,-2.007971
96.35,-1.826626
96.4,-1.732996
96.45,-1.733752
96.5,-1.732531
96.55,-1.843679
96.6,-1.942491
96.65,-2.134542
96.7,-2.460054
96.75,-2.509021
96.8,-2.243212
96.85,-1.931526
96.9,-1.971857
96.95,-2.105596
97,-2.200955
97.05,-2.150988
97.1,-2.035908
97.15,-2.052229
97.2,-2.116523
97.25,-2.366229
97.3,-2.548635
97.35,-2.689363
97.4,-2.816976
97.45,-2.968636
97.5,-3.0473
97.55,-2.785446
97.6,-2.729983
97.65,-2.618194
97.7,-2.230757
97.75,-2.005535
97.8,-2.14139
97.85,-2.335166
97.9,-2.54407
97.95,-2.773483
98,-2.61429
98.05,-2.434613
98.1,-2.581965
98.15,-2.748994
98.2,-2.77655
98.25,-2.844504
98.3,-2.760273
98.35,-2.654469
98.4,-2.724314
